435	1950-09-19 00:00:00.000000	4	195028	1950091900	1
436	1950-09-20 18:00:00.000000	0	195028	1950092018	0
437	1950-09-14 00:00:00.000000	1	195029	1950091400	0
438	1950-09-14 12:00:00.000000	2	195029	1950091412	0
439	1950-09-15 12:00:00.000000	1	195029	1950091512	0
440	1950-09-16 00:00:00.000000	0	195029	1950091600	0
441	1950-09-16 12:00:00.000000	0	195029	1950091612	1
442	1950-09-17 12:00:00.000000	0	195029	1950091712	0
443	1950-09-25 18:00:00.000000	0	195030	1950092518	0
444	1950-09-27 06:00:00.000000	1	195030	1950092706	0
445	1950-09-27 18:00:00.000000	2	195030	1950092718	0
446	1950-09-29 12:00:00.000000	3	195030	1950092912	0
447	1950-10-02 18:00:00.000000	4	195030	1950100218	0
448	1950-10-04 18:00:00.000000	3	195030	1950100418	0
449	1950-10-06 00:00:00.000000	2	195030	1950100600	0
450	1950-10-06 06:00:00.000000	1	195030	1950100606	0
451	1950-10-06 12:00:00.000000	0	195030	1950100612	0
452	1950-09-26 12:00:00.000000	1	195031	1950092612	0
453	1950-09-28 12:00:00.000000	0	195031	1950092812	0
454	1950-10-11 06:00:00.000000	0	195032	1950101106	0
455	1950-10-11 18:00:00.000000	1	195032	1950101118	0
456	1950-10-15 06:00:00.000000	0	195032	1950101506	0
457	1950-10-12 18:00:00.000000	0	195033	1950101218	0
458	1950-10-14 06:00:00.000000	1	195033	1950101406	0
459	1950-10-14 18:00:00.000000	0	195033	1950101418	0
460	1950-10-17 00:00:00.000000	0	195033	1950101700	0
461	1950-10-17 18:00:00.000000	0	195034	1950101718	0
462	1950-10-18 00:00:00.000000	1	195034	1950101800	0
463	1950-10-18 06:00:00.000000	2	195034	1950101806	0
464	1950-10-18 12:00:00.000000	3	195034	1950101812	0
465	1950-10-18 18:00:00.000000	4	195034	1950101818	0
466	1950-10-19 06:00:00.000000	5	195034	1950101906	0
